experience_level,employment_type,job_title,salary,company_location,company_size,Enterprise_size
SE,FT,Data Scientist,141525,US,M,Medium_enterprise
SE,FT,Data Scientist,191475,US,M,Medium_enterprise
SE,FT,Data Scientist,141525,US,M,Medium_enterprise
SE,FT,Analytics Engineer,83376,GB,M,Medium_enterprise
SE,FT,Analytics Engineer,65004,GB,M,Medium_enterprise
SE,FT,Data Scientist,191475,US,M,Medium_enterprise
SE,FT,Data Scientist,141525,US,M,Medium_enterprise
SE,FT,Data Engineer,84958,GB,M,Medium_enterprise
SE,FT,Data Engineer,66822,GB,M,Medium_enterprise
SE,FT,Data Scientist,191475,US,M,Medium_enterprise
SE,FT,Data Scientist,141525,US,M,Medium_enterprise
SE,FT,Data Scientist,191475,US,M,Medium_enterprise
SE,FT,Data Scientist,141525,US,M,Medium_enterprise
SE,FT,Data Analyst,115000,US,L,Large_enterprise
EN,FT,Data Scientist,30000,ES,M,Medium_enterprise
SE,FT,Data Operations Analyst,81000,US,M,Medium_enterprise
SE,FT,Data Operations Analyst,66000,US,M,Medium_enterprise
EN,FT,Data Analyst,46000,US,L,Large_enterprise
EN,FT,Data Engineer,80000,US,L,Large_enterprise
EX,FT,Machine Learning Scientist,200000,US,S,Small_enterprise
EX,FT,Machine Learning Scientist,180000,US,S,Small_enterprise
EX,FT,AI Scientist,200000,US,S,Small_enterprise
SE,FT,Data Scientist,204100,US,M,Medium_enterprise
SE,FT,Data Scientist,136100,US,M,Medium_enterprise
SE,FT,Analytics Engineer,250000,US,M,Medium_enterprise
SE,FT,Analytics Engineer,63000,US,M,Medium_enterprise
MI,FT,Data Scientist,96000,GB,M,Medium_enterprise
MI,FT,Data Scientist,90000,GB,M,Medium_enterprise
EN,PT,Computer Vision Software Engineer,120000,DK,L,Large_enterprise
SE,FT,Data Scientist,191475,US,M,Medium_enterprise
SE,FT,Data Scientist,141525,US,M,Medium_enterprise
SE,FT,Data Scientist,191475,US,M,Medium_enterprise
SE,FT,Data Scientist,141525,US,M,Medium_enterprise
SE,FT,Data Scientist,191475,US,M,Medium_enterprise
SE,FT,Data Scientist,141525,US,M,Medium_enterprise
SE,FT,Data Specialist,95000,US,M,Medium_enterprise
SE,FT,Data Specialist,70000,US,M,Medium_enterprise
MI,FT,Applied Machine Learning Scientist,75000,US,M,Medium_enterprise
MI,CT,Analytics Engineer,7500,BO,M,Medium_enterprise
MI,FT,Data Analyst,113000,US,L,Large_enterprise
SE,FT,Data Scientist,170000,US,M,Medium_enterprise
SE,FT,Data Scientist,130000,US,M,Medium_enterprise
MI,FT,Data Analytics Consultant,113000,US,L,Large_enterprise
MI,FT,Product Data Analyst,140000,US,M,Medium_enterprise
SE,FT,Data Analyst,50000,PH,S,Small_enterprise
MI,FT,BI Data Analyst,77000,AU,M,Medium_enterprise
SE,FT,Data Scientist,175000,US,M,Medium_enterprise
SE,FT,Data Scientist,140000,US,M,Medium_enterprise
SE,FT,Lead Data Scientist,28500,PT,S,Small_enterprise
SE,FT,Analytics Engineer,250000,US,M,Medium_enterprise
SE,FT,Analytics Engineer,63000,US,M,Medium_enterprise
SE,FT,Data Scientist,160000,US,L,Large_enterprise
SE,FT,Data Scientist,119300,US,L,Large_enterprise
MI,FT,Research Scientist,145000,US,L,Large_enterprise
SE,FT,Data Engineer,105000,US,M,Medium_enterprise
SE,FT,Data Engineer,90000,US,M,Medium_enterprise
SE,FT,ETL Developer,146200,US,M,Medium_enterprise
SE,FT,ETL Developer,124270,US,M,Medium_enterprise
MI,FT,Data Scientist,225000,US,M,Medium_enterprise
MI,FT,Data Scientist,160000,US,M,Medium_enterprise
MI,FT,Data Scientist,52000,NL,S,Small_enterprise
SE,FT,Data Engineer,185800,CA,M,Medium_enterprise
SE,FT,Data Engineer,137400,CA,M,Medium_enterprise
SE,FT,Analytics Engineer,245000,US,M,Medium_enterprise
SE,FT,Analytics Engineer,180000,US,M,Medium_enterprise
SE,FT,Analytics Engineer,203500,US,M,Medium_enterprise
SE,FT,Analytics Engineer,152000,US,M,Medium_enterprise
SE,FT,Data Engineer,250000,US,M,Medium_enterprise
SE,FT,Data Engineer,63000,US,M,Medium_enterprise
SE,FT,Machine Learning Infrastructure Engineer,186000,US,M,Medium_enterprise
SE,FT,Machine Learning Infrastructure Engineer,148800,US,M,Medium_enterprise
SE,FT,Lead Machine Learning Engineer,7500000,IN,L,Large_enterprise
MI,FT,Machine Learning Engineer,104000,GB,L,Large_enterprise
EN,FT,Data Scientist,82000,US,L,Large_enterprise
EN,PT,Data Scientist,110000,FR,M,Medium_enterprise
MI,FT,Applied Machine Learning Scientist,173000,US,M,Medium_enterprise
SE,FT,Data Scientist,203500,US,M,Medium_enterprise
SE,FT,Data Scientist,152000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,186000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,148800,US,M,Medium_enterprise
EN,FT,BI Data Analyst,32400,BR,L,Large_enterprise
MI,FT,Data Science Manager,158000,US,M,Medium_enterprise
MI,FT,Data Science Manager,134000,US,M,Medium_enterprise
SE,FT,Data Scientist,170000,US,M,Medium_enterprise
SE,FT,Data Scientist,120000,US,M,Medium_enterprise
EX,FT,Analytics Engineer,200000,US,M,Medium_enterprise
EX,FT,Analytics Engineer,150000,US,M,Medium_enterprise
SE,FT,Data Analyst,216200,US,M,Medium_enterprise
SE,FT,Data Analyst,144100,US,M,Medium_enterprise
MI,FT,Data Scientist,110000,NL,M,Medium_enterprise
MI,FT,Data Scientist,85000,NL,M,Medium_enterprise
SE,FT,ETL Developer,250000,US,M,Medium_enterprise
SE,FT,ETL Developer,63000,US,M,Medium_enterprise
SE,FT,Data Engineer,135000,US,M,Medium_enterprise
SE,FT,Data Engineer,85000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,135000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,85000,US,M,Medium_enterprise
SE,FT,Data Science Manager,206000,US,M,Medium_enterprise
SE,FT,Data Science Manager,175100,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,189650,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,164996,US,M,Medium_enterprise
SE,FT,Data Architect,149040,US,M,Medium_enterprise
SE,FT,Data Architect,113900,US,M,Medium_enterprise
SE,FT,Data Engineer,154000,US,M,Medium_enterprise
SE,FT,Data Engineer,126000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,200000,US,L,Large_enterprise
SE,FT,Machine Learning Engineer,150000,US,L,Large_enterprise
SE,FT,Data Engineer,195700,US,M,Medium_enterprise
SE,FT,Data Engineer,130500,US,M,Medium_enterprise
SE,FT,Analytics Engineer,170000,US,M,Medium_enterprise
SE,FT,Analytics Engineer,135000,US,M,Medium_enterprise
MI,FT,Data Engineer,80000,GB,M,Medium_enterprise
MI,FT,Data Engineer,60000,GB,M,Medium_enterprise
SE,FT,Data Analyst,117000,US,M,Medium_enterprise
SE,FT,Data Analyst,99450,US,M,Medium_enterprise
SE,FT,Data Engineer,200000,PR,M,Medium_enterprise
SE,FT,Data Engineer,135000,PR,M,Medium_enterprise
SE,FT,Machine Learning Engineer,193900,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,129300,US,M,Medium_enterprise
EN,FT,Machine Learning Engineer,45000,GB,S,Small_enterprise
SE,FT,Data Analyst,70000,GB,M,Medium_enterprise
SE,FT,Data Analyst,50000,GB,M,Medium_enterprise
SE,FT,Data Analyst,175000,US,M,Medium_enterprise
SE,FT,Data Analyst,130000,US,M,Medium_enterprise
SE,FT,Data Engineer,188100,US,M,Medium_enterprise
SE,FT,Data Engineer,139860,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,248700,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,167100,US,M,Medium_enterprise
MI,FT,Data Analyst,450000,IN,S,Small_enterprise
SE,FT,Data Scientist,123400,US,M,Medium_enterprise
SE,FT,Data Scientist,88100,US,M,Medium_enterprise
MI,FT,BI Data Analyst,48000,DE,S,Small_enterprise
SE,FT,Data Scientist,245000,US,M,Medium_enterprise
SE,FT,Data Scientist,205000,US,M,Medium_enterprise
SE,FT,Data Engineer,141300,US,M,Medium_enterprise
SE,FT,Data Engineer,102100,US,M,Medium_enterprise
SE,FT,Data Architect,141300,US,M,Medium_enterprise
SE,FT,Data Architect,102100,US,M,Medium_enterprise
EN,FT,Data Analyst,50000,AR,L,Large_enterprise
EN,FT,Data Scientist,80000,BE,L,Large_enterprise
MI,FT,Lead Data Scientist,50000,GB,S,Small_enterprise
SE,FT,Data Architect,250000,US,M,Medium_enterprise
SE,FT,Data Architect,63000,US,M,Medium_enterprise
SE,FT,Data Science Manager,189500,US,L,Large_enterprise
SE,FT,Data Science Manager,140100,US,L,Large_enterprise
SE,FT,Data Engineer,177600,US,L,Large_enterprise
SE,FT,Data Engineer,131300,US,L,Large_enterprise
MI,FT,Data Engineer,24000,US,M,Medium_enterprise
MI,FT,Data Engineer,24000,US,M,Medium_enterprise
SE,FT,Data Engineer,250000,US,M,Medium_enterprise
SE,FT,Data Engineer,63000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,202900,US,L,Large_enterprise
SE,FT,Machine Learning Engineer,131300,US,L,Large_enterprise
SE,FT,Data Engineer,145000,US,M,Medium_enterprise
SE,FT,Data Engineer,115000,US,M,Medium_enterprise
EN,FT,Machine Learning Engineer,115000,US,L,Large_enterprise
MI,FT,Machine Learning Engineer,193900,US,M,Medium_enterprise
MI,FT,Machine Learning Engineer,129300,US,M,Medium_enterprise
SE,FT,Data Scientist,180000,US,L,Large_enterprise
SE,FT,Data Scientist,140000,US,L,Large_enterprise
MI,FT,Data Analyst,216200,US,M,Medium_enterprise
MI,FT,Data Analyst,144100,US,M,Medium_enterprise
SE,FT,Machine Learning Scientist,216000,US,M,Medium_enterprise
SE,FT,Machine Learning Scientist,144000,US,M,Medium_enterprise
EN,FT,Data Analyst,150000,US,L,Large_enterprise
EN,FT,Machine Learning Research Engineer,900000,IN,M,Medium_enterprise
MI,FT,Data Scientist,4200000,ID,L,Large_enterprise
EN,FT,Applied Data Scientist,50000,AT,M,Medium_enterprise
SE,FT,Cloud Data Architect,250000,US,L,Large_enterprise
EX,FT,Research Scientist,80000,NL,L,Large_enterprise
MI,FT,Data Scientist,107000,GB,M,Medium_enterprise
SE,FT,Analytics Engineer,48000,US,S,Small_enterprise
EX,FT,Data Science Manager,260500,US,M,Medium_enterprise
EX,FT,Data Science Manager,175100,US,M,Medium_enterprise
SE,FT,Data Engineer,210000,US,M,Medium_enterprise
SE,FT,Data Engineer,100000,US,M,Medium_enterprise
EN,FT,Data Analyst,55000,US,S,Small_enterprise
MI,FT,Data Analyst,130000,US,M,Medium_enterprise
SE,FT,Applied Machine Learning Scientist,73400,GB,L,Large_enterprise
EN,FT,Data Scientist,49500,BE,S,Small_enterprise
MI,FL,Applied Machine Learning Scientist,2400000,IN,S,Small_enterprise
SE,FT,Data Engineer,206699,US,M,Medium_enterprise
SE,FT,Data Engineer,99100,US,M,Medium_enterprise
MI,FT,Analytics Engineer,200000,US,M,Medium_enterprise
MI,FT,Analytics Engineer,54000,US,M,Medium_enterprise
SE,FT,Data Engineer,250000,US,M,Medium_enterprise
SE,FT,Data Engineer,63000,US,M,Medium_enterprise
SE,FT,Data Architect,250000,US,M,Medium_enterprise
SE,FT,Data Architect,63000,US,M,Medium_enterprise
SE,FT,Data Engineer,250000,US,M,Medium_enterprise
SE,FT,Data Engineer,63000,US,M,Medium_enterprise
EN,FT,Analytics Engineer,130000,US,L,Large_enterprise
SE,FT,Data Engineer,100000,US,L,Large_enterprise
SE,FT,Data Engineer,80000,US,L,Large_enterprise
SE,FT,Data Scientist,160000,US,L,Large_enterprise
SE,FT,Data Scientist,100000,US,L,Large_enterprise
SE,FT,Data Specialist,221300,US,L,Large_enterprise
SE,FT,Data Specialist,148700,US,L,Large_enterprise
EN,FT,Machine Learning Engineer,30000,GB,L,Large_enterprise
EN,FT,Data Analyst,27000,FR,M,Medium_enterprise
MI,FT,Data Engineer,74000,GB,M,Medium_enterprise
MI,FT,Data Engineer,50000,GB,M,Medium_enterprise
MI,FT,Data Scientist,58000,DE,S,Small_enterprise
SE,FT,Data Science Manager,249260,US,M,Medium_enterprise
SE,FT,Data Science Manager,185400,US,M,Medium_enterprise
SE,FT,Data Engineer,170000,US,M,Medium_enterprise
SE,FT,Data Engineer,130000,US,M,Medium_enterprise
MI,FT,Data Scientist,65000,GB,M,Medium_enterprise
SE,FT,Data Analyst,128875,US,M,Medium_enterprise
SE,FT,Data Analyst,93700,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,180000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,100000,US,M,Medium_enterprise
SE,FT,Data Analyst,136260,US,M,Medium_enterprise
SE,FT,Data Analyst,109280,US,M,Medium_enterprise
SE,FT,Data Scientist,160000,US,L,Large_enterprise
SE,FT,Data Scientist,92000,US,L,Large_enterprise
SE,FT,Data Engineer,200000,US,M,Medium_enterprise
SE,FT,Data Engineer,160000,US,M,Medium_enterprise
MI,FT,Data Engineer,110000,GB,M,Medium_enterprise
MI,FT,Data Engineer,85000,GB,M,Medium_enterprise
SE,FT,Data Analyst,117000,US,M,Medium_enterprise
SE,FT,Data Analyst,99450,US,M,Medium_enterprise
EN,FT,Data Engineer,129000,US,L,Large_enterprise
EN,FT,Data Engineer,86000,US,L,Large_enterprise
EN,FT,Data Engineer,1000000,IN,L,Large_enterprise
EN,FT,Data Engineer,1000000,IN,L,Large_enterprise
SE,FT,Data Scientist,160000,US,L,Large_enterprise
SE,FT,Data Scientist,119300,US,L,Large_enterprise
SE,FT,Business Data Analyst,100000,US,L,Large_enterprise
MI,FT,Data Scientist,25000,TR,M,Medium_enterprise
MI,FT,Data Analyst,90000,SG,M,Medium_enterprise
MI,FT,AI Scientist,200000,US,M,Medium_enterprise
EN,FT,Machine Learning Developer,180000,US,L,Large_enterprise
MI,FT,Data Scientist,153000,US,L,Large_enterprise
SE,FT,Data Engineer,210000,US,M,Medium_enterprise
SE,FT,Data Engineer,100000,US,M,Medium_enterprise
SE,FT,Data Analyst,150075,US,M,Medium_enterprise
SE,FT,Data Analyst,110925,US,M,Medium_enterprise
MI,FT,Machine Learning Scientist,22800,EG,M,Medium_enterprise
SE,FT,Data Scientist,160000,US,L,Large_enterprise
SE,FT,Data Scientist,92000,US,L,Large_enterprise
SE,FT,Machine Learning Engineer,202900,US,L,Large_enterprise
SE,FT,Machine Learning Engineer,131300,US,L,Large_enterprise
EN,FT,Data Analyst,20000,PT,M,Medium_enterprise
EN,FT,Data Analyst,15000,ID,L,Large_enterprise
SE,FT,Data Engineer,175000,US,M,Medium_enterprise
SE,FT,Data Engineer,135000,US,M,Medium_enterprise
SE,FT,Data Science Manager,193000,AU,L,Large_enterprise
EN,FT,Machine Learning Engineer,83000,US,L,Large_enterprise
MI,FT,Data Engineer,75000,GB,M,Medium_enterprise
MI,FT,Data Engineer,55000,GB,M,Medium_enterprise
SE,FT,Data Scientist,186000,US,M,Medium_enterprise
SE,FT,Data Scientist,148800,US,M,Medium_enterprise
SE,FT,Data Analyst,112900,US,M,Medium_enterprise
SE,FT,Data Analyst,90320,US,M,Medium_enterprise
SE,FT,ML Engineer,240000,US,M,Medium_enterprise
SE,FT,ML Engineer,160000,US,M,Medium_enterprise
SE,FT,Data Science Manager,300000,US,M,Medium_enterprise
SE,FT,Data Science Manager,200000,US,M,Medium_enterprise
MI,FT,Data Engineer,62500,DE,S,Small_enterprise
MI,FT,AI Scientist,200000,US,L,Large_enterprise
MI,FT,Machine Learning Engineer,95000,GB,M,Medium_enterprise
MI,FT,Machine Learning Engineer,75000,GB,M,Medium_enterprise
MI,FT,AI Scientist,120000,US,M,Medium_enterprise
SE,FT,Data Analyst,112900,US,M,Medium_enterprise
SE,FT,Data Analyst,90320,US,M,Medium_enterprise
SE,FT,Data Analytics Manager,145000,US,M,Medium_enterprise
SE,FT,Data Analytics Manager,105400,US,M,Medium_enterprise
EN,FT,Data Scientist,43200,DE,S,Small_enterprise
MI,FT,Data Engineer,90000,GB,M,Medium_enterprise
MI,FT,Data Engineer,75000,GB,M,Medium_enterprise
SE,FT,Data Scientist,215300,US,L,Large_enterprise
SE,FT,Data Scientist,158200,US,L,Large_enterprise
SE,FT,Data Engineer,209100,US,L,Large_enterprise
SE,FT,Data Engineer,154600,US,L,Large_enterprise
SE,FT,Data Analyst,115934,US,M,Medium_enterprise
SE,FT,Data Analyst,81666,US,M,Medium_enterprise
SE,FT,Data Engineer,175000,US,M,Medium_enterprise
SE,FT,Data Engineer,155000,US,M,Medium_enterprise
MI,FT,Machine Learning Engineer,80000,DE,M,Medium_enterprise
SE,FT,Data Analyst,164000,US,M,Medium_enterprise
SE,FT,Data Analyst,132000,US,M,Medium_enterprise
SE,FT,Data Scientist,170000,US,M,Medium_enterprise
SE,FT,Data Scientist,123000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,189650,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,164996,US,M,Medium_enterprise
MI,FT,ETL Developer,50000,GR,M,Medium_enterprise
MI,FT,ETL Developer,50000,GR,M,Medium_enterprise
EX,FT,Lead Data Engineer,150000,CA,S,Small_enterprise
SE,FT,Data Engineer,165400,US,M,Medium_enterprise
SE,FT,Data Engineer,132320,US,M,Medium_enterprise
SE,FT,Data Architect,208775,US,M,Medium_enterprise
SE,FT,Data Architect,147800,US,M,Medium_enterprise
SE,FT,Data Engineer,136994,US,M,Medium_enterprise
SE,FT,Data Engineer,101570,US,M,Medium_enterprise
SE,FT,Data Analyst,128875,US,M,Medium_enterprise
SE,FT,Data Analyst,93700,US,M,Medium_enterprise
EX,FT,Head of Machine Learning,6000000,IN,L,Large_enterprise
EN,FT,Machine Learning Engineer,28500,GB,L,Large_enterprise
SE,FT,Data Engineer,183600,US,L,Large_enterprise
SE,FT,Data Engineer,100800,US,L,Large_enterprise
MI,FT,Data Analyst,40000,GB,M,Medium_enterprise
MI,FT,Data Analyst,30000,GB,M,Medium_enterprise
MI,FT,Data Analyst,40000,ES,M,Medium_enterprise
MI,FT,Data Analyst,30000,ES,M,Medium_enterprise
MI,FT,Data Engineer,80000,ES,M,Medium_enterprise
MI,FT,Data Engineer,70000,ES,M,Medium_enterprise
MI,FT,Data Engineer,80000,GB,M,Medium_enterprise
MI,FT,Data Engineer,70000,GB,M,Medium_enterprise
MI,FT,Data Engineer,80000,GR,M,Medium_enterprise
MI,FT,Data Engineer,70000,GR,M,Medium_enterprise
SE,FT,Machine Learning Engineer,189650,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,164996,US,M,Medium_enterprise
MI,FT,Data Analyst,40000,GR,M,Medium_enterprise
MI,FT,Data Analyst,30000,GR,M,Medium_enterprise
MI,FT,Data Engineer,75000,GB,M,Medium_enterprise
MI,FT,Data Engineer,60000,GB,M,Medium_enterprise
SE,FT,Data Scientist,215300,US,L,Large_enterprise
SE,FT,Data Scientist,140400,US,L,Large_enterprise
MI,FT,Data Engineer,60000,ES,M,Medium_enterprise
MI,FT,Data Engineer,45000,ES,M,Medium_enterprise
SE,FT,Data Scientist,260000,US,M,Medium_enterprise
SE,FT,Data Scientist,180000,US,M,Medium_enterprise
MI,FT,Data Scientist,55000,GB,M,Medium_enterprise
MI,FT,Data Scientist,35000,GB,M,Medium_enterprise
MI,FT,Data Engineer,60000,GR,M,Medium_enterprise
MI,FT,Data Engineer,45000,GR,M,Medium_enterprise
MI,FT,Data Engineer,60000,GB,M,Medium_enterprise
MI,FT,Data Engineer,45000,GB,M,Medium_enterprise
MI,FT,Machine Learning Engineer,43200,IT,L,Large_enterprise
SE,FT,Data Science Engineer,60000,MX,L,Large_enterprise
MI,FT,Data Engineer,82900,US,M,Medium_enterprise
MI,FT,Data Engineer,63900,US,M,Medium_enterprise
MI,FT,Machine Learning Scientist,160000,US,L,Large_enterprise
MI,FT,Machine Learning Scientist,112300,US,L,Large_enterprise
MI,FT,Data Science Manager,241000,US,M,Medium_enterprise
MI,FT,Data Science Manager,159000,US,M,Medium_enterprise
SE,FT,Data Scientist,180000,US,M,Medium_enterprise
SE,FT,Data Scientist,80000,US,M,Medium_enterprise
MI,FT,Data Analyst,58000,US,S,Small_enterprise
MI,FT,Data Analyst,58000,US,S,Small_enterprise
SE,FT,Data Engineer,136000,US,M,Medium_enterprise
SE,FT,Data Engineer,108800,US,M,Medium_enterprise
EX,FT,Data Engineer,242000,US,M,Medium_enterprise
EX,FT,Data Engineer,200000,US,M,Medium_enterprise
MI,FT,Data Scientist,50000,GB,M,Medium_enterprise
MI,FT,Data Scientist,30000,GB,M,Medium_enterprise
MI,FT,Data Engineer,60000,GB,M,Medium_enterprise
MI,FT,Data Engineer,40000,GB,M,Medium_enterprise
SE,FT,Data Scientist,165220,US,M,Medium_enterprise
SE,FT,Data Scientist,120160,US,M,Medium_enterprise
SE,FT,Data Analyst,124190,US,M,Medium_enterprise
SE,FT,Data Analyst,90320,US,M,Medium_enterprise
SE,FT,Data Engineer,181940,US,M,Medium_enterprise
SE,FT,Data Engineer,132320,US,M,Medium_enterprise
SE,FT,Data Engineer,220110,US,M,Medium_enterprise
SE,FT,Data Engineer,160080,US,M,Medium_enterprise
SE,FT,Data Scientist,180000,US,L,Large_enterprise
SE,FT,Data Scientist,120000,US,L,Large_enterprise
MI,FT,Data Analyst,126500,US,M,Medium_enterprise
MI,FT,Data Analyst,106260,US,M,Medium_enterprise
SE,FT,Data Analyst,116000,US,M,Medium_enterprise
SE,FT,Data Analyst,99000,US,M,Medium_enterprise
SE,FT,Data Analyst,155000,US,M,Medium_enterprise
SE,FT,Data Analyst,120600,US,M,Medium_enterprise
MI,FT,Data Scientist,130000,US,M,Medium_enterprise
MI,FT,Data Scientist,90000,US,M,Medium_enterprise
MI,FT,Data Engineer,170000,US,M,Medium_enterprise
MI,FT,Data Engineer,150000,US,M,Medium_enterprise
SE,FT,Data Analyst,102100,US,M,Medium_enterprise
SE,FT,Data Analyst,84900,US,M,Medium_enterprise
SE,FT,Data Scientist,136620,US,M,Medium_enterprise
SE,FT,Data Scientist,99360,US,M,Medium_enterprise
SE,FT,Data Scientist,90000,GB,M,Medium_enterprise
SE,FT,Data Scientist,80000,GB,M,Medium_enterprise
SE,FT,Data Scientist,146000,US,M,Medium_enterprise
SE,FT,Data Scientist,123000,US,M,Medium_enterprise
EN,FT,Data Engineer,40000,GB,M,Medium_enterprise
EN,FT,Data Engineer,35000,GB,M,Medium_enterprise
EX,FT,Data Analyst,130000,US,M,Medium_enterprise
EX,FT,Data Analyst,110000,US,M,Medium_enterprise
SE,FT,Data Analyst,170000,US,M,Medium_enterprise
SE,FT,Data Analyst,135000,US,M,Medium_enterprise
SE,FT,Data Science Manager,161342,US,M,Medium_enterprise
SE,FT,Data Science Manager,137141,US,M,Medium_enterprise
SE,FT,Data Scientist,167000,US,M,Medium_enterprise
SE,FT,Data Scientist,123000,US,M,Medium_enterprise
SE,FT,Data Engineer,60000,GB,M,Medium_enterprise
SE,FT,Data Engineer,50000,GB,M,Medium_enterprise
SE,FT,Data Scientist,211500,US,M,Medium_enterprise
SE,FT,Data Scientist,138600,US,M,Medium_enterprise
SE,FT,Data Architect,192400,CA,M,Medium_enterprise
SE,FT,Data Architect,90700,CA,M,Medium_enterprise
SE,FT,Data Analyst,130000,CA,M,Medium_enterprise
SE,FT,Data Analyst,61300,CA,M,Medium_enterprise
SE,FT,Data Analyst,130000,CA,M,Medium_enterprise
SE,FT,Data Analyst,61300,CA,M,Medium_enterprise
SE,FT,Data Engineer,160000,US,L,Large_enterprise
SE,FT,Data Engineer,113000,US,L,Large_enterprise
SE,FT,Data Scientist,150000,US,M,Medium_enterprise
SE,FT,Data Scientist,95550,US,M,Medium_enterprise
MI,FT,Data Analyst,167000,US,M,Medium_enterprise
MI,FT,Data Analyst,115500,US,M,Medium_enterprise
SE,FT,Data Analyst,112900,US,M,Medium_enterprise
SE,FT,Data Analyst,90320,US,M,Medium_enterprise
SE,FT,Data Analyst,112900,US,M,Medium_enterprise
SE,FT,Data Analyst,90320,US,M,Medium_enterprise
SE,FT,Data Engineer,165400,US,M,Medium_enterprise
SE,FT,Data Engineer,132320,US,M,Medium_enterprise
SE,FT,Data Engineer,243900,US,M,Medium_enterprise
SE,FT,Data Engineer,156600,US,M,Medium_enterprise
SE,FT,Data Analyst,136600,US,M,Medium_enterprise
SE,FT,Data Analyst,109280,US,M,Medium_enterprise
SE,FT,Data Engineer,128875,US,M,Medium_enterprise
SE,FT,Data Engineer,93700,US,M,Medium_enterprise
EX,FT,Head of Data Science,224000,US,M,Medium_enterprise
EX,FT,Head of Data Science,167875,US,M,Medium_enterprise
EX,FT,Analytics Engineer,175000,US,M,Medium_enterprise
EX,FT,Analytics Engineer,135000,US,M,Medium_enterprise
SE,FT,Data Engineer,209100,US,L,Large_enterprise
SE,FT,Data Engineer,154600,US,L,Large_enterprise
SE,FT,Data Engineer,180000,US,M,Medium_enterprise
SE,FT,Data Engineer,160000,US,M,Medium_enterprise
SE,FT,Data Scientist,205300,US,L,Large_enterprise
SE,FT,Data Scientist,140400,US,L,Large_enterprise
SE,FT,Data Scientist,176000,US,M,Medium_enterprise
SE,FT,Data Scientist,144000,US,M,Medium_enterprise
SE,FT,Data Engineer,200100,US,M,Medium_enterprise
SE,FT,Data Engineer,160000,US,M,Medium_enterprise
SE,FT,Data Engineer,70500,US,M,Medium_enterprise
SE,FT,Data Engineer,54000,US,M,Medium_enterprise
SE,FT,Data Scientist,205300,US,M,Medium_enterprise
SE,FT,Data Scientist,140400,US,M,Medium_enterprise
SE,FT,Analytics Engineer,205300,US,M,Medium_enterprise
SE,FT,Analytics Engineer,184700,US,M,Medium_enterprise
SE,FT,Data Engineer,175100,US,M,Medium_enterprise
SE,FT,Data Engineer,140250,US,M,Medium_enterprise
SE,FT,Data Analyst,116150,US,M,Medium_enterprise
SE,FT,Data Analyst,99050,US,M,Medium_enterprise
SE,FT,Data Engineer,145000,US,M,Medium_enterprise
SE,FT,Data Engineer,130000,US,M,Medium_enterprise
SE,FT,Data Analyst,112900,US,M,Medium_enterprise
SE,FT,Data Analyst,90320,US,M,Medium_enterprise
MI,FT,Data Analyst,85000,CA,M,Medium_enterprise
MI,FT,Data Analyst,75000,CA,M,Medium_enterprise
SE,FT,Machine Learning Engineer,214000,US,M,Medium_enterprise
SE,FT,Machine Learning Engineer,192600,US,M,Medium_enterprise
SE,FT,Data Architect,266400,US,M,Medium_enterprise
SE,FT,Data Architect,213120,US,M,Medium_enterprise
SE,FT,Data Engineer,155000,US,M,Medium_enterprise
SE,FT,Data Engineer,115000,US,M,Medium_enterprise
MI,FT,Data Scientist,141300,US,M,Medium_enterprise
MI,FT,Data Scientist,102100,US,M,Medium_enterprise
SE,FT,Data Analyst,115934,US,M,Medium_enterprise
SE,FT,Data Analyst,81666,US,M,Medium_enterprise
MI,FT,Data Engineer,206699,US,M,Medium_enterprise
MI,FT,Data Engineer,99100,US,M,Medium_enterprise
SE,FT,Data Engineer,130000,US,M,Medium_enterprise
SE,FT,Data Engineer,110500,US,M,Medium_enterprise
MI,FT,Data Analyst,50000,GB,M,Medium_enterprise
MI,FT,Data Analyst,35000,GB,M,Medium_enterprise
SE,FT,Data Analyst,80000,US,M,Medium_enterprise
SE,FT,Data Analyst,60000,US,M,Medium_enterprise
SE,FT,Data Architect,192564,US,M,Medium_enterprise
SE,FT,Data Architect,144854,US,M,Medium_enterprise
SE,FT,Data Scientist,230000,US,M,Medium_enterprise
SE,FT,Data Scientist,150000,US,M,Medium_enterprise
SE,FT,Data Analytics Manager,150260,US,M,Medium_enterprise
SE,FT,Data Analytics Manager,109280,US,M,Medium_enterprise
